Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,New York,44092,171.2"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,North Carolina,18808,156.5"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,North Dakota,1326,137.8"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Ohio,28008,186.2"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Oklahoma,10772,237.2"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Oregon,6942,134.0"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Pennsylvania,32312,176.0"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Rhode Island,2339,155.7"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,South Carolina,10418,172.0"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,South Dakota,1710,150.1"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Tennessee,16019,202.2"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Texas,45346,169.2"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Utah,3749,150.2"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Vermont,1332,152.5"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Virginia,14861,154.5"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Washington,11582,138.8"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,West Virginia,4849,192.0"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Wisconsin,11860,157.6"
"2017,""Diseases of heart (I00-I09,I11,I13,I20-I51)"",Heart disease,Wyoming,1001,148.9"
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,United States,55672,14.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alabama,1176,20.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Alaska,66,11.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arizona,876,10.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Arkansas,720,19.8
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,California,6340,14.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Colorado,577,10.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Connecticut,675,13.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Delaware,184,14.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,District of Columbia,79,11.4
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Florida,3057,9.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Georgia,1400,13.8
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Hawaii,637,29.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Idaho,255,13.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Illinois,2402,15.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Indiana,1078,13.8
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Iowa,578,13.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kansas,546,15.0
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Kentucky,932,18.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Louisiana,785,15.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maine,301,15.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Maryland,990,14.0
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Massachusetts,1433,15.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Michigan,1798,14.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Minnesota,697,9.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Mississippi,782,23.0
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Missouri,1281,16.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Montana,185,13.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nebraska,393,16.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Nevada,636,19.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Hampshire,230,13.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Jersey,1337,11.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New Mexico,338,13.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,New York,4517,17.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Carolina,2076,17.5
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,North Dakota,147,15.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Ohio,2243,14.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oklahoma,625,13.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Oregon,573,11.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Pennsylvania,2718,14.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Rhode Island,206,13.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Carolina,723,12.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,South Dakota,217,19.0
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Tennessee,1656,21.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Texas,2954,11.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Utah,334,13.3
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Vermont,86,9.7
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Virginia,1245,13.1
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Washington,1041,12.6
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,West Virginia,458,18.2
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wisconsin,974,12.9
2017,Influenza and pneumonia (J09-J18),Influenza and pneumonia,Wyoming,115,17.5
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,United States,47173,14.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Alabama,836,16.6"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Alaska,200,27.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Arizona,1327,18.2"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Arkansas,631,20.8"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,California,4312,10.5"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Colorado,1181,20.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Connecticut,405,10.5"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Delaware,112,11.6"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,District of Columbia,47,6.6"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Florida,3227,14.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Georgia,1451,13.6"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Hawaii,227,15.2"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Idaho,392,23.2"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Illinois,1474,11.2"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Indiana,1092,16.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Iowa,479,15.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Kansas,553,19.1"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Kentucky,770,16.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Louisiana,720,15.2"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Maine,274,18.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Maryland,630,9.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Massachusetts,682,9.5"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Michigan,1457,14.1"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Minnesota,783,13.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Mississippi,445,15.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Missouri,1151,18.5"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Montana,311,28.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Nebraska,275,14.7"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Nevada,627,20.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,New Hampshire,265,18.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,New Jersey,795,8.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,New Mexico,491,23.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,New York,1696,8.1"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,North Carolina,1521,14.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,North Dakota,154,20.1"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Ohio,1740,14.8"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Oklahoma,756,19.1"
2007,All Causes,All causes,Pennsylvania,125104,793.2
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Oregon,825,19.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Pennsylvania,2030,15.0"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Rhode Island,129,11.8"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,South Carolina,838,16.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,South Dakota,191,22.5"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Tennessee,1166,16.8"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Texas,3778,13.4"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Utah,663,22.7"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Vermont,112,18.3"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Virginia,1179,13.4"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Washington,1297,16.9"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,West Virginia,393,21.1"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Wisconsin,926,15.4"
"2017,""Intentional self-harm (suicide) (*U03,X60-X84,Y87.0)"",Suicide,Wyoming,157,26.9"
2017,Malignant neoplasms (C00-C97),Cancer,United States,599108,152.5
2017,Malignant neoplasms (C00-C97),Cancer,Alabama,10410,170.0
2017,Malignant neoplasms (C00-C97),Cancer,Alaska,926,139.2
2017,Malignant neoplasms (C00-C97),Cancer,Arizona,12008,135.8
2017,Malignant neoplasms (C00-C97),Cancer,Arkansas,6517,173.6
2017,Malignant neoplasms (C00-C97),Cancer,California,59516,136.8
2017,Malignant neoplasms (C00-C97),Cancer,Colorado,7829,131.0
2017,Malignant neoplasms (C00-C97),Cancer,Connecticut,6608,139.6
2017,Malignant neoplasms (C00-C97),Cancer,Delaware,2085,160.4
2017,Malignant neoplasms (C00-C97),Cancer,District of Columbia,1031,152.8
2017,Malignant neoplasms (C00-C97),Cancer,Florida,45131,145.9
2017,Malignant neoplasms (C00-C97),Cancer,Georgia,17135,154.9
2017,Malignant neoplasms (C00-C97),Cancer,Hawaii,2456,128.6
2017,Malignant neoplasms (C00-C97),Cancer,Idaho,3020,153.2
2017,Malignant neoplasms (C00-C97),Cancer,Illinois,24150,157.9
2017,Malignant neoplasms (C00-C97),Cancer,Indiana,13462,170.0
2017,Malignant neoplasms (C00-C97),Cancer,Iowa,6449,158.0
2017,Malignant neoplasms (C00-C97),Cancer,Kansas,5494,157.2
2017,Malignant neoplasms (C00-C97),Cancer,Kentucky,10145,185.7
2017,Malignant neoplasms (C00-C97),Cancer,Louisiana,9513,174.9
2017,Malignant neoplasms (C00-C97),Cancer,Maine,3391,170.8
2017,Malignant neoplasms (C00-C97),Cancer,Maryland,10796,151.5
2017,Malignant neoplasms (C00-C97),Cancer,Massachusetts,12934,149.3
2017,Malignant neoplasms (C00-C97),Cancer,Michigan,20671,161.3
2017,Malignant neoplasms (C00-C97),Cancer,Minnesota,9896,146.8
2017,Malignant neoplasms (C00-C97),Cancer,Mississippi,6526,183.1
2017,Malignant neoplasms (C00-C97),Cancer,Missouri,12971,167.3
2017,Malignant neoplasms (C00-C97),Cancer,Montana,2145,152.6
2017,Malignant neoplasms (C00-C97),Cancer,Nebraska,3502,152.6
2017,Malignant neoplasms (C00-C97),Cancer,Nevada,5283,155.3
2017,Malignant neoplasms (C00-C97),Cancer,New Hampshire,2760,153.5
2017,Malignant neoplasms (C00-C97),Cancer,New Jersey,16264,144.6
2017,Malignant neoplasms (C00-C97),Cancer,New Mexico,3620,138.3
2017,Malignant neoplasms (C00-C97),Cancer,New York,34956,141.2
2017,Malignant neoplasms (C00-C97),Cancer,North Carolina,19474,157.1
2017,Malignant neoplasms (C00-C97),Cancer,North Dakota,1280,142.6
2017,Malignant neoplasms (C00-C97),Cancer,Ohio,25643,171.2
2017,Malignant neoplasms (C00-C97),Cancer,Oklahoma,8203,177.3
2017,Malignant neoplasms (C00-C97),Cancer,Oregon,8083,154.2
2017,Malignant neoplasms (C00-C97),Cancer,Pennsylvania,28387,161.0
2017,Malignant neoplasms (C00-C97),Cancer,Rhode Island,2154,154.2
2017,Malignant neoplasms (C00-C97),Cancer,South Carolina,10356,162.7
2017,Malignant neoplasms (C00-C97),Cancer,South Dakota,1715,156.9
2017,Malignant neoplasms (C00-C97),Cancer,Tennessee,14302,173.4
2017,Malignant neoplasms (C00-C97),Cancer,Texas,40668,146.5
2017,Malignant neoplasms (C00-C97),Cancer,Utah,3161,120.3
2017,Malignant neoplasms (C00-C97),Cancer,Vermont,1434,164.5
2017,Malignant neoplasms (C00-C97),Cancer,Virginia,15064,152.6
2017,Malignant neoplasms (C00-C97),Cancer,Washington,12664,148.4
2017,Malignant neoplasms (C00-C97),Cancer,West Virginia,4654,179.4
2017,Malignant neoplasms (C00-C97),Cancer,Wisconsin,11318,153.2
2017,Malignant neoplasms (C00-C97),Cancer,Wyoming,948,136.1
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,United States,50633,13.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Alabama,980,16.5"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Alaska,54,9.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Arizona,540,6.2"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Arkansas,725,19.7"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,California,3887,8.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Colorado,503,8.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Connecticut,554,11.2"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Delaware,205,16.1"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,District of Columbia,67,10.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Florida,3172,10.1"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Georgia,1942,18.6"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Hawaii,208,10.7"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Idaho,170,9.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Illinois,2565,16.8"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Indiana,1440,18.5"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Iowa,367,8.8"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Kansas,541,15.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Kentucky,1024,19.4"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Louisiana,1076,20.6"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Maine,260,13.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Maryland,830,11.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Massachusetts,1193,13.4"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Michigan,1874,14.7"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Minnesota,537,7.7"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Mississippi,741,21.7"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Missouri,1515,19.6"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Montana,129,9.2"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Nebraska,226,9.5"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Nevada,299,9.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,New Hampshire,169,9.4"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,New Jersey,1591,13.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,New Mexico,330,12.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,New York,2296,9.1"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,North Carolina,2040,17.1"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,North Dakota,122,12.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Ohio,2237,15.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Oklahoma,461,10.2"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Oregon,377,7.3"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Pennsylvania,2898,15.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Rhode Island,176,11.6"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,South Carolina,950,15.5"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,South Dakota,75,6.8"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Tennessee,1140,14.4"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Texas,4256,16.0"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Utah,384,15.4"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Vermont,29,3.3"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Virginia,1618,16.9"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Washington,439,5.3"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,West Virginia,436,17.1"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Wisconsin,922,12.5"
"2017,""Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)"",Kidney disease,Wyoming,63,9.5"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Alabama,2755,55.5"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Alaska,439,63.1"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Arizona,4010,54.2"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Arkansas,1604,51.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,California,13213,32.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Colorado,2880,51.2"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Connecticut,1978,50.3"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Delaware,516,52.4"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,District of Columbia,401,58.3"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Florida,12561,54.9"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Georgia,4701,45.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Hawaii,577,35.3"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Idaho,849,49.5"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Illinois,5508,41.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Indiana,3496,51.6"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Iowa,1608,45.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Kansas,1444,45.7"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Kentucky,3194,71.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Louisiana,2710,57.4"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Maine,909,62.4"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Maryland,2271,35.7"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Massachusetts,3831,52.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Michigan,5313,50.5"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Minnesota,2697,43.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Mississippi,1803,59.2"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Missouri,3625,57.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Montana,626,54.1"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Nebraska,772,37.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Nevada,1395,46.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,New Hampshire,924,66.6"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,New Jersey,3839,40.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,New Mexico,1487,69.5"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,New York,7354,34.2"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,North Carolina,5476,52.2"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,North Dakota,371,45.4"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Ohio,7999,66.6"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Oklahoma,2592,64.1"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Oregon,2105,46.0"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Pennsylvania,8410,61.8"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Rhode Island,675,56.6"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,South Carolina,3012,58.9"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,South Dakota,505,53.4"
"2016,""Accidents (unintentional injuries) (V01-X59,Y85-Y86)"",Unintentional injuries,Tennessee,4238,61.1"
